id,stats_id,cbs_id,fleaflicker_id,nfl_id,espn_id,fftoday_id,numfire_id,fantasypro_id,fantasydata_id,fantasynerd_id,rts_id,fantasypro_num_id,gsis_id,sleeper_id
10788,25952,1620589,8544,2532786,15061,12516,antonio-allen,antonio-allen,14737,,,,00-0029553,1286
10789,25720,1664166,8408,2533062,14942,12285,stephon-gilmore,stephon-gilmore,13761,,,11266,00-0029542,1043
10791,26043,1630686,9042,2532878,15398,15013,leonard-johnson,leonard-johnson,14381,,,,00-0029087,1194
10793,25772,1632180,8472,2532861,14966,12336,casey-hayward,casey-hayward,14285,,,11270,00-0029261,1175
10797,25312,1891890,8139,2530598,14500,14382,jeremy-ross,jeremy-ross,14787,1629,13825,,00-0028249,1306
10800,25753,1679651,8550,2533537,14910,12318,stephen-hill,stephen-hill,13817,1781,,,00-0028995,1054
10805,25729,1274370,8423,2532907,14937,12294,shea-mcclellin,shea-mcclellin,14189,,,,00-0029250,1150
10806,25746,1621331,8460,2533026,14964,12311,derek-wolfe,derek-wolfe,14059,,,11283,00-0029586,1128
10807,25756,1631805,8564,2532890,14978,12321,mychal-kendricks,mychal-kendricks,13731,,,11284,00-0029409,1032
10808,25758,1971666,8532,2534830,14977,12323,tavon-wilson,tavon-wilson,13753,,,11285,00-0029410,1039
10809,25759,1277494,8579,2532937,14953,12324,kendall-reyes,kendall-reyes,14135,,,,00-0029256,1143
10810,25775,1633486,8603,2532877,14989,12339,trumaine-johnson,trumaine-johnson,14414,,,11287,00-0029690,1204
10811,25776,1681961,8522,2533542,17622,12340,josh-robinson,josh-robinson,14631,2799,,,00-0029691,1254
10812,25777,1701008,8456,2533437,14895,12341,ronnie-hillman,ronnie-hillman,14046,1815,13984,,00-0029683,1123
10815,25782,1664433,8515,2533534,14982,12346,olivier-vernon,olivier-vernon,14646,,,11292,00-0029693,1259
10816,25787,1263584,8547,2533008,14958,12351,demario-davis,demario-davis,13810,,,11293,00-0029607,1052
10819,25791,1781663,8449,2532821,14987,12355,tyrone-crawford,tyrone-crawford,14146,,,11296,00-0029641,1146
10822,25797,1245857,8438,2533451,14954,12361,john-hughes,john-hughes,13896,,,,00-0029266,1080
10823,25799,1679965,8533,2533433,14984,12363,akiem-hicks,akiem-hicks,14358,,,11300,00-0029657,1186
10827,25815,1619567,8405,2532800,15075,12379,nigel-bradham,nigel-bradham,13756,,,11304,00-0029272,1040
10831,25823,1243088,8453,2532974,15038,12387,kyle-wilber,kyle-wilber,14167,,,11308,00-0029647,1148
10832,25824,1620532,8590,2533006,15005,12388,jaye-howard,jaye-howard,14519,,,,00-0029277,1229
10833,25825,1262874,8619,2532946,14998,12389,coty-sensabaugh,coty-sensabaugh,13949,,,,00-0029529,1095
10835,25831,1631009,8481,2532900,14916,12395,keshawn-martin,keshawn-martin,13974,1927,14038,,00-0029415,1102
10836,25834,1244951,8406,2533332,15008,12398,ron-brooks,ron-brooks,13757,,,,00-0029280,1041
10838,25838,1244464,8519,2532835,15003,12402,rhett-ellison,rhett-ellison,14445,1924,14045,,00-0029587,1211
10841,25842,1692684,8470,2532826,14994,12406,mike-daniels,mike-daniels,14280,,,11318,00-0029284,1174
10846,25847,1631887,8457,2532873,15047,12411,malik-jackson,malik-jackson,14048,,,11323,00-0029568,1124
10847,25848,1630570,8468,2532986,15070,12412,tahir-whitehead,tahir-whitehead,14225,,,11324,00-0029212,1160
10848,25849,1633101,8516,2532794,15079,12413,robert-blanton,robert-blanton,14440,,,,00-0029575,1209
10849,25850,1672771,8612,2533016,15068,12414,najee-goode,najee-goode,14377,,,11326,00-0029418,1193
10850,25852,1620099,8497,2532898,15002,12416,brandon-marshall-1,brandon-marshall-lb,14032,,,,00-0029620,1118
10851,25853,1731084,8417,2532920,15124,12417,josh-norman-1,josh-norman,14340,,,11328,00-0029285,1182
10854,25857,1273666,8407,2533029,15014,12421,tank-carder,tank-carder,13758,,,,00-0029287,1042
10857,25864,1971889,8595,2534567,15112,12428,korey-toomer,korey-toomer,8003,,,,00-0029289,325
10861,25868,1631114,8555,2532992,15090,12432,jack-crawford,jack-crawford,14096,,,11338,00-0029627,1136
10862,25871,1632503,8478,2533444,15091,12435,randy-bullock,randy-bullock,13961,1930,14078,11339,00-0029421,1099
10863,25872,1971886,8537,2532972,15086,12436,corey-white,corey-white,14370,,,,00-0029658,1191
10868,25881,1971893,8608,2534797,14993,12445,greg-zuerlein,greg-zuerlein,14697,1865,14088,11345,00-0029621,1266
10869,25882,1971901,8592,2534834,15087,12446,jeremy-lane,jeremy-lane,14523,,,,00-0029295,1230
10870,25883,1254119,8630,2533457,15009,12447,alfred-morris,alfred-morris,14269,1809,14090,11347,00-0029141,1170
10871,25884,1971902,8615,2534741,15001,12448,keith-tandy,keith-tandy,14391,,,,00-0029422,1196
10872,25885,1632083,8524,2532968,15058,12449,blair-walsh,blair-walsh,14463,1925,14092,11349,00-0029576,1214
10874,25887,1971899,8383,2532792,15089,12451,justin-bethel,justin-bethel,14469,,,11351,00-0029530,1216
10877,25896,1619913,8450,2533028,14906,12460,james-hanna,james-hanna,14152,1794,14103,,00-0029634,1147
10879,25898,1632103,8459,2532961,15074,12462,danny-trevathan,danny-trevathan,14057,,,11356,00-0029577,1127
10884,25907,1971895,8529,2535132,15125,12471,nate-ebner,nate-ebner,13744,,,11361,00-0029570,1035
10888,25915,1274395,8446,2532976,15021,12479,billy-winn,billy-winn,13911,,,11365,00-0029303,1086
10903,25937,1762335,8511,2532903,15102,12501,rishard-matthews,rishard-matthews,13788,1765,14144,,00-0029580,1046
10905,25939,1971914,8559,2534796,15092,12503,bryce-brown,bryce-brown,13719,1802,14146,,00-0029429,1026
10906,25940,1679838,8557,2533459,15040,12504,nate-stupar,nathan-stupar,15669,,,,00-0029629,1729
10912,25947,1724711,8585,2533452,15064,12511,cam-johnson,cam-johnson,14827,,,,00-0029310,1328
10918,25955,1244316,8444,2532965,15016,12519,trevin-wade,trevin-wade,13909,,,,00-0029314,1084
10924,25962,1971912,8606,2534789,15111,12526,daryl-richardson,daryl-richardson,14696,1857,,,00-0029612,1265
10929,26455,1979420,8661,2534571,15501,12672,bobby-rainey,bobby-rainey,13852,2034,14176,,00-0029384,1059
10930,26083,1630575,8831,2532799,15358,15009,jarrett-boykin,jarrett-boykin,14275,2052,14242,,00-0029051,1173
10932,26389,1632301,9114,2532797,15478,12841,brandon-bolden,brandon-bolden,13741,1769,14175,11410,00-0029239,1034
10935,26547,1987619,9211,2534870,15693,14732,alex-tanney,alex-tanney,,2084,,,00-0029623,1262
10940,26416,1977121,8938,2534241,15403,14438,derek-carrier,derek-carrier,15640,1825,14178,11417,00-0029119,1718
10948,26483,1137118,8800,2532888,15168,15042,case-keenum,case-keenum,15694,1926,14202,11425,00-0028986,1737
10955,26428,1977128,8945,2535869,15391,12781,rod-streater,rod-streater,14111,1829,14197,,00-0029129,1138
10956,26456,1979421,8662,2534436,15503,12673,deonte-thompson,deonte-thompson,13856,2037,14187,,00-0029388,1061
10960,26561,1686045,9235,2537931,15705,12692,josh-gordon,josh-gordon,14587,2092,14196,11440,00-0029664,1244
10961,26064,1977147,8739,2535708,15369,15004,lance-dunbar,lance-dunbar,14731,1785,14181,,00-0029004,1284
10973,26060,1977145,8735,2535698,15349,12699,cole-beasley,cole-beasley,14141,1787,14212,11459,00-0029000,1144
10975,26488,1979730,8795,2534770,15632,15051,jonathan-grimes,jonathan-grimes,14719,2055,14200,,00-0029510,1275
10976,26534,1985374,8663,2536340,15683,12674,justin-tucker,justin-tucker,14688,2079,14207,11465,00-0029597,1264
10978,26024,1978283,8904,2535890,15457,12842,travaris-cadet,travaris-cadet,14352,1974,14216,,00-0029205,1185
10981,24677,1741676,7249,2508004,13845,14434,anthony-levine,anthony-levine,14767,,,11474,00-0027539,1298
10982,25697,1616730,5712,2514414,11533,12723,jerrell-freeman,jerrell-freeman,13999,,,,00-0025920,1108
10983,25178,1891917,8246,2530515,14402,14388,chris-hogan,chris-hogan,14828,1590,14214,11477,00-0028237,1329
10985,26535,1979720,9209,2536044,15653,14402,jamize-olawale,jamize-olawale,14789,1990,14217,11482,00-0029492,1308
10987,26218,1977174,8826,2535876,15360,15045,griff-whalen,griff-whalen,14594,1939,14599,,00-0029033,1247
10989,26370,1976201,8694,2535613,15264,12690,l-j-fort,lj-fort,13892,,,11488,00-0028932,1078
10995,25980,1692698,2110,2535514,15733,15012,steven-johnson,steven-johnson,14049,,,,00-0028943,1125
10998,25238,1245626,8213,2495258,14360,12753,matt-asiata,matt-asiata,13255,1496,14260,,00-0028198,936
11000,26093,1977082,8841,2535867,15373,12731,julian-stanford,julian-stanford,14037,,,11500,00-0029061,1120
11001,26346,1265479,9021,2533349,15187,12805,austin-davis,austin-davis,14404,1853,14218,,00-0028957,1200
11004,26203,1977170,9215,2535724,15383,12869,dominique-jones,dominique-jones,14593,1942,14632,,00-0028994,1246
11007,26253,1975891,8992,2534820,15204,14551,garrett-celek,garrett-celek,14496,1845,14195,,00-0028903,1223
11010,26372,1975901,8696,2532848,15235,12691,tashaun-gipson,tashaun-gipson,13894,,,11517,00-0028924,1079
11011,26366,1977132,9195,2535693,15359,12689,johnson-bademosi,johnson-bademosi,13886,,,11518,00-0029065,1076
11012,25689,1928408,8360,2532431,14860,12694,craig-robertson,craig-robertson,14711,,,11519,00-0028834,1272
11014,25327,1272310,8117,2530765,14387,14364,jonathan-freeny,jonathan-freeny,12753,,,,00-0028454,803
11017,26356,1975886,9031,2534832,15222,12808,rodney-mcleod,rodney-mcleod,14419,,,11523,00-0028899,1205
11024,26082,1977072,9210,2534566,15350,12728,antwon-blake,antwon-blake,14020,,,,00-0029050,1115
11031,26297,1245674,9189,2532989,15278,14371,derrick-shelby,derrick-shelby,14645,,,,00-0029111,1258
11033,26222,1975971,8961,2534822,15213,15021,robert-golden,robert-golden,13921,,,,00-0028954,1090
11043,26054,1978286,8916,2535892,15460,14372,tyrunn-walker,tyrunn-walker,14369,,,,00-0029208,1190
11045,26153,1977116,8929,2535718,15380,14373,damon-harrison,damon-harrison,13816,,,11955,00-0029040,1053
11055,25225,1673544,8251,2495486,14441,14423,sealver-siliga,sealver-siliga,13451,,,,00-0028256,985
11076,25991,1631987,9009,2532887,15428,15029,jermaine-kearse,jermaine-kearse,14749,1850,14277,,00-0029159,1290
11077,25979,1272768,8758,2532868,15190,15033,duke-ihenacho,duke-ihenacho,14722,,,,00-0028942,1278
11078,26475,1979717,9159,2536032,15640,15019,emmanuel-lamur,emmanuel-lamur,14750,,,,00-0029479,1291
11087,26122,1979386,8858,2534846,15535,14503,neiko-thorpe,neiko-thorpe,14730,,,13164,00-0029329,1283
11089,26347,1631947,9023,2533353,15226,14407,cory-harkey,cory-harkey,14764,1863,,,00-0028958,1296
11100,25158,1891800,7940,2530763,14332,14387,patrick-dimarco,patrick-dimarco,14786,1720,14229,,00-0028581,1305
11101,24760,1786771,7338,2508101,13940,14448,james-develin,james-develin,14783,1381,14671,,00-0027925,1303
11102,25688,1927580,8358,2532331,14859,15036,michael-wilhoite,michael-wilhoite,14782,,,,00-0028836,1302
11104,26108,1979372,8844,2535964,15555,14437,josh-bellamy,josh-bellamy,14795,2006,14999,,00-0029319,1312
11123,25992,1979404,9010,2535943,15515,15037,sean-mcgrath,sean-mcgrath,14820,2029,14590,,00-0029391,1323
11125,26538,1985606,9181,2536342,15688,15043,brandon-bostick,brandon-bostick,4276,2080,14275,,00-0029601,165
11127,26484,1273027,8807,2532928,15612,14494,eddie-pleasant,eddie-pleasant,14824,,,,00-0029520,1326
11135,26339,1977802,8996,2534866,15430,14377,tony-jerod-eddie,tony-jerod-eddie,14838,,,,00-0029165,1331
11138,26571,1996892,9243,2538147,15713,14553,chris-lewis-harris,chris-lewis-harris,14721,,,,00-0029696,1277
11150,26662,1700358,9372,2539335,15864,13362,geno-smith-1,geno-smith,14895,2146,14324,11687,00-0030565,1373
11151,26721,1664140,9507,2539308,15948,13022,matt-barkley,matt-barkley,14855,2168,,11686,00-0030533,1338
11152,26696,1630353,9390,2539275,15837,13129,mike-glennon-1,mike-glennon,15201,2392,14358,11685,00-0030520,1559
11154,26639,1672655,9302,2539228,15803,13255,e-j-manuel-1,ej-manuel,14868,2114,14301,,00-0030526,1349
11155,26733,1630528,9495,2539961,15891,13296,ryan-nassib,ryan-nassib,15093,2164,14395,,00-0030586,1495
11156,26738,1630853,9514,2539287,15904,13211,landry-jones,landry-jones,14971,2288,14400,,00-0030524,1411
11162,26872,1630256,9406,2540263,15894,13329,sean-renfree,sean-renfree,15182,2367,14535,,00-0030569,1544
11170,27170,1737685,9781,2540173,16252,13042,tyler-bray,tyler-bray,15293,2191,14543,11667,00-0030151,1612
11175,26810,1630220,9396,2539217,15893,13103,andre-ellington,andre-ellington,15224,2221,14473,,00-0030287,1575
11176,26763,1685988,9400,2539315,15981,13396,stepfan-taylo,stepfan-taylor,15230,2222,14425,,00-0030282,1579
11177,26805,1631827,9419,2539289,15921,13023,kenjon-barner,kenjon-barner,15185,2378,14468,11660,00-0030465,1546
11179,26685,1700931,9386,2539322,15855,13278,christine-michael-1,christine-michael,15256,2244,14347,,00-0030432,1596
11180,26787,1691404,9477,2539663,15952,13128,mike-gillislee,mike-gillislee,14872,2125,14449,,00-0030433,1353
11182,26813,1679738,9426,2539265,15971,13054,rex-burkhead,rex-burkhead,14917,2274,14476,11655,00-0030288,1387
11185,26853,1691322,9466,2539980,16024,13439,kerwynn-williams,kerwynn-williams,15010,2345,14516,,00-0030117,1441
11186,26777,1273546,9552,2540011,15966,13403,chris-thompson-1,chris-thompson,15102,2176,14439,11651,00-0030404,1502
11188,26822,1691614,9445,2540020,15994,13334,theo-riddick,theo-riddick,15126,2305,14485,11649,00-0030107,1517
11189,26783,1664982,9539,2540273,15996,13371,zac-stacy,zac-stacy,15221,2254,14445,,00-0030536,1573
11190,26812,1664780,9541,2540224,15968,13181,mike-james,mike-james,15202,2393,14475,,00-0030391,1560
11192,26671,1751828,9378,2540175,15825,13029,le-veon-bell-1,leveon-bell,14967,2289,14333,11645,00-0030496,1408
11193,26660,1737248,9341,2540156,15826,13031,giovani-bernard-1,giovani-bernard,14916,2273,14322,11644,00-0030456,1386
11194,26719,1664705,9359,2540178,15832,13084,knile-davis,knile-davis,15045,2192,14381,,00-0030280,1463
11199,26817,1737109,9534,2540204,16020,13419,spencer-ware,spencer-ware,15261,2245,14480,11638,00-0030414,1601
11201,26684,1691422,9352,2540168,15848,13230,eddie-lacy,eddie-lacy,15138,2313,14346,,00-0030485,1527
11210,26758,1700475,9470,2539260,15951,13338,denard-robinson,denard-robinson,15018,2353,14420,,00-0030547,1449
11211,26697,1632384,9347,2539205,15878,13446,terrance-williams-1,terrance-williams,15088,2160,14359,,00-0030542,1490
11212,26657,1737463,9392,2540151,15845,13174,justin-hunter-1,justin-hunter,14978,2361,14319,,00-0030521,1418
11213,26631,1700338,9328,2539336,15786,13014,tavon-austin-1,tavon-austin,15215,2257,14293,11625,00-0030525,1567
11214,26682,1701513,9365,2539256,15834,13093,aaron-dobson,aaron-dobson,14886,2139,14344,,00-0030540,1365
11215,26820,1700779,9428,2539203,15983,13144,cobi-hamilton,cobi-hamilton,14920,2277,14483,,00-0030290,1390
11218,26751,1824467,9527,2539250,16026,13309,quinton-patton,quinton-patton,15241,2241,14413,,00-0030450,1589
11219,26784,1620562,9439,2539235,15911,13221,tavarres-king,tavarres-king,15038,2187,14446,,00-0030091,1456
11220,26794,1763065,9442,2540261,16014,13122,corey-fuller-1,corey-fuller,15123,2304,14456,,00-0030095,1514
11222,26699,1737096,9380,2540154,15818,13003,keenan-allen-1,keenan-allen,15076,2215,14361,11616,00-0030279,1479
11223,26715,1664860,9387,2540157,15822,13017,stedman-bailey,stedman-bailey,15216,2258,14377,,00-0030532,1568
11225,26652,1996183,9317,2540145,15807,13308,cordarrelle-patterson-1,cordarrelle-patterson,15150,2328,14314,11613,00-0030578,1535
11227,26767,1737295,9492,2540202,16016,13379,kenny-stills,kenny-stills,15196,2388,14429,11611,00-0030085,1555
11228,26664,1754280,9338,2540169,15880,13459,robert-woods-1,robert-woods,14871,2122,14326,11610,00-0030431,1352
11229,26702,1679942,9379,2539291,15873,13430,markus-wheaton-1,markus-wheaton,14973,2293,14364,,00-0030460,1413
11231,26859,1765998,9425,2540177,16023,13451,marquess-wilson,marquess-wilson,15118,2299,14522,,00-0030047,1512
11232,26650,1737078,9311,2540165,15795,13167,deandre-hopkins-1,deandre-hopkins,14986,2338,14312,11606,00-0030564,1426
11237,27055,2060184,9615,2541944,16227,14414,russell-shepard,russell-shepard,14850,2172,14595,,00-0030147,1333
11239,26701,1691489,9337,2539964,15839,13135,marquise-goodwin-1,marquise-goodwin,14865,2118,14363,11599,00-0030068,1346
11244,26686,1725130,9360,2540258,15847,13217,travis-kelce-1,travis-kelce,15048,2198,14348,11594,00-0030506,1466
11247,26658,1685963,9376,2540158,15835,13104,zach-ertz-1,zach-ertz,14856,2173,14320,11689,00-0030061,1339
11248,26708,1691412,9395,2540160,15860,13325,jordan-reed,jordan-reed,15100,2181,14370,11690,00-0030472,1500
11249,26729,1700507,9480,2540200,15974,13359,dion-sims,dion-sims,14876,2133,14391,,00-0030422,1357
11250,26644,1691608,9305,2540148,15788,13101,tyler-eifert-1,tyler-eifert,14918,2279,14306,11692,00-0030549,1388
11251,26670,1691546,9345,2540211,15836,13105,gavin-escobar-1,gavin-escobar,15082,2161,14332,,00-0030544,1485
11252,26756,1685990,9407,2540203,15980,13407,levine-toilolo,levine-toilolo,15378,2375,14418,11694,00-0030443,1642
11256,26845,1632236,9415,2539202,15940,13136,chris-gragg,chris-gragg,14866,2123,14508,,00-0030049,1347
11257,26678,1673357,9384,2540215,15853,13269,vance-mcdonald-1,vance-mcdonald,15239,2242,14340,11699,00-0030470,1587
11258,26807,1631841,9505,2539995,15923,13336,mychal-rivera,mychal-rivera,15072,2210,14470,,00-0030514,1477
11261,26704,1737651,9371,2540138,15858,13290,damontre-moore-1,damontre-moore,15092,,,11703,00-0030069,1494
11262,26726,1664175,9398,2539319,15976,13301,alex-okafor,alex-okafor,15228,,,11704,00-0030503,1578
11263,26626,1631835,9315,2539288,15800,13212,dion-jordan,dion-jordan,14875,,,11705,00-0030555,1356
11265,26749,1737134,9540,2540176,16019,13126,william-gholston,william-gholston,15200,,,11707,00-0030386,1558
11266,26711,1737318,9383,2540172,15849,13237,corey-lemonier,corey-lemonier,15238,,,,00-0030518,1586
11267,26628,1765317,9309,2539931,15785,13009,ezekiel-ansah-1,ezekiel-ansah,15122,,,11709,00-0030059,1513
11268,26765,1620697,9544,2539938,15909,13099,lavar-edwards,lavar-edwards,14976,,,,00-0030488,1416
11269,26755,1632125,9446,2539304,15916,13393,devin-taylor,devin-taylor,15377,,,,00-0030079,1641
11270,26663,1824132,9382,2539224,15829,13063,cornellius-carradine-1,cornellius-carradine,15233,,,,00-0030457,1582
11272,26649,1631952,9310,2539325,15798,13207,datone-jones-1,datone-jones,15137,,,11714,00-0030576,1526
11273,26752,1664625,9413,2539280,16010,13357,john-simon-1,john-simon,14904,,,11715,00-0030442,1381
11274,26676,1724952,9342,2539310,15844,13173,margus-hunt-1,margus-hunt,14922,,,11716,00-0030449,1392
11277,26750,1664260,9402,2539215,15957,13134,malliciah-goodman,malliciah-goodman,15178,,,,00-0030424,1541
11278,27104,1664267,9765,2539230,16376,13204,abry-jones,abry-jones,15441,,,11720,00-0029946,1663
11280,26637,1752635,9303,2539329,15802,13247,star-lotulelei-1,star-lotulelei,15188,,,11722,00-0030455,1548
11281,26672,1759559,9370,2540147,15841,13145,johnathan-hankins,jonathan-hankins,15090,,,11723,00-0030063,1492
11282,26723,1691215,9543,2540201,15958,13369,akeem-spence,akeem-spence,15204,,,11724,00-0030402,1562
11283,26636,1860858,9322,2540142,15811,13333,sheldon-richardson,sheldon-richardson,14894,,,11725,00-0030573,1372
11284,26646,1737102,9316,2540150,15791,13111,sharrif-floyd-1,sharrif-floyd,15146,,,,00-0030574,1531
11285,26651,1824167,9308,2539270,15816,13445,sylvester-williams-1,sylvester-williams,15042,,,11727,00-0030577,1460
11286,26705,1877278,9369,2539231,15846,13189,john-jenkins,john-jenkins,15194,,,11728,00-0030070,1553
11289,26690,1664945,9377,2540163,15850,13242,bennie-logan-1,bennie-logan,14859,,,,00-0030507,1342
11290,26640,1697215,9325,2540137,15799,13210,jarvis-jones-1,jarvis-jones,14970,,,,00-0030499,1410
11291,26679,1619684,9334,2539245,15828,13046,arthur-brown-1,arthur-brown,14898,,,,00-0030458,1376
11292,26661,1697293,9381,2539277,15867,13397,manti-te-o-1,manti-teo,15079,,,11734,00-0030278,1482
11293,26653,1737114,9329,2540143,15806,13300,alec-ogletree-1,alec-ogletree,15220,,,11735,00-0030527,1572
11295,26629,1679974,9306,2540140,15805,13284,barkevious-mingo-1,barkevious-mingo,14949,,,11737,00-0030558,1405
11299,26673,1664202,9340,2539978,15827,13037,jon-bostic-1,jon-bostic,15113,,,11741,00-0030064,1507
